Month,Date,carc_wt,Site,Environment,Treatment,male_size,female_size,larvae,is_bury,is_repo,Month_label,Environment_key,Month_key,Site_key,d1_0cm_mean,d2_0cm_mean,d3_0cm_mean,d4_0cm_mean,d5_0cm_mean,d6_0cm_mean,d7_0cm_mean,d8_0cm_mean,d9_0cm_mean,d10_0cm_mean,d11_0cm_mean,d1_5cm_mean,d2_5cm_mean,d3_5cm_mean,d4_5cm_mean,d5_5cm_mean,d6_5cm_mean,d7_5cm_mean,d8_5cm_mean,d9_5cm_mean,d10_5cm_mean,d11_5cm_mean,d1_10cm_mean,d2_10cm_mean,d3_10cm_mean,d4_10cm_mean,d5_10cm_mean,d6_10cm_mean,d7_10cm_mean,d8_10cm_mean,d9_10cm_mean,d10_10cm_mean,d11_10cm_mean,d1_15cm_mean,d2_15cm_mean,d3_15cm_mean,d4_15cm_mean,d5_15cm_mean,d6_15cm_mean,d7_15cm_mean,d8_15cm_mean,d9_15cm_mean,d10_15cm_mean,d11_15cm_mean,d1_20cm_mean,d2_20cm_mean,d3_20cm_mean,d4_20cm_mean,d5_20cm_mean,d6_20cm_mean,d7_20cm_mean,d8_20cm_mean,d9_20cm_mean,d10_20cm_mean,d11_20cm_mean,d1_0cm_DTR,d2_0cm_DTR,d3_0cm_DTR,d4_0cm_DTR,d5_0cm_DTR,d6_0cm_DTR,d7_0cm_DTR,d8_0cm_DTR,d9_0cm_DTR,d10_0cm_DTR,d11_0cm_DTR,d1_5cm_DTR,d2_5cm_DTR,d3_5cm_DTR,d4_5cm_DTR,d5_5cm_DTR,d6_5cm_DTR,d7_5cm_DTR,d8_5cm_DTR,d9_5cm_DTR,d10_5cm_DTR,d11_5cm_DTR,d1_10cm_DTR,d2_10cm_DTR,d3_10cm_DTR,d4_10cm_DTR,d5_10cm_DTR,d6_10cm_DTR,d7_10cm_DTR,d8_10cm_DTR,d9_10cm_DTR,d10_10cm_DTR,d11_10cm_DTR,d1_15cm_DTR,d2_15cm_DTR,d3_15cm_DTR,d4_15cm_DTR,d5_15cm_DTR,d6_15cm_DTR,d7_15cm_DTR,d8_15cm_DTR,d9_15cm_DTR,d10_15cm_DTR,d11_15cm_DTR,d1_20cm_DTR,d2_20cm_DTR,d3_20cm_DTR,d4_20cm_DTR,d5_20cm_DTR,d6_20cm_DTR,d7_20cm_DTR,d8_20cm_DTR,d9_20cm_DTR,d10_20cm_DTR,d11_20cm_DTR,d1_underground_mean,d2_underground_mean,d3_underground_mean,d4_underground_mean,d5_underground_mean,d6_underground_mean,d7_underground_mean,d8_underground_mean,d9_underground_mean,d10_underground_mean,d11_underground_mean,d1_underground_DTR,d2_underground_DTR,d3_underground_DTR,d4_underground_DTR,d5_underground_DTR,d6_underground_DTR,d7_underground_DTR,d8_underground_DTR,d9_underground_DTR,d10_underground_DTR,d11_underground_DTR,PC1_0cm,PC2_0cm,PC1_underground,PC2_underground,Site_str
March,2025/3/10,28.51,2,forest,fly,5.6,5.42,,0,0,March,forest,March,2,16.68052083,17.293125,17.43770833,16.66802083,13.74135417,8.829375,8.045416667,6.775833333,9.3090625,8.2509375,9.516354167,16.20479167,16.868125,17.03166667,16.70833333,15.00625,10.48302083,9.31,8.1296875,9.547916667,9.2534375,9.785208333,15.84822917,16.515625,16.71864583,16.63333333,15.62760417,11.71916667,10.305,9.24,9.941354167,10.0671875,10.23729167,15.43458333,16.04833333,16.33708333,16.44604167,15.98833333,12.93010417,11.3771875,10.41645833,10.47052083,10.82166667,10.73927083,14.88333333,15.43177083,15.75489583,16.016875,15.94260417,13.95135417,12.49885417,11.59604167,11.21677083,11.494375,11.30479167,5.92,6.26,1.89,4.21,8.96,2.96,1.28,5.19,5.84,9.79,18.66,2.83,2.91,0.77,2.06,5.88,2.36,0.65,2.92,2.19,5.5,6.47,1.63,1.71,0.73,1.33,4.21,2.32,0.77,1.98,1.46,3.6,3.86,1.24,1.24,0.68,0.81,2.7,2.23,0.98,1.37,0.99,2.19,2.1,0.81,0.77,0.51,0.39,1.33,1.97,1.07,1.07,0.39,1.07,0.94,15.59273438,16.21596354,16.46057292,16.45114583,15.64119792,12.27091146,10.87276042,9.845546875,10.29414062,10.40916667,10.51664063,1.6275,1.6575,0.6725,1.1475,3.53,2.22,0.8675,1.835,1.2575,3.09,3.3425,38.18948343,10.55977574,38.97653764,2.848654698,2
March,2025/3/10,22.21,2,forest,mite,4.28,5.78,,0,0,March,forest,March,2,16.68052083,17.293125,17.43770833,16.66802083,13.74135417,8.829375,8.045416667,6.775833333,9.3090625,8.2509375,9.516354167,16.20479167,16.868125,17.03166667,16.70833333,15.00625,10.48302083,9.31,8.1296875,9.547916667,9.2534375,9.785208333,15.84822917,16.515625,16.71864583,16.63333333,15.62760417,11.71916667,10.305,9.24,9.941354167,10.0671875,10.23729167,15.43458333,16.04833333,16.33708333,16.44604167,15.98833333,12.93010417,11.3771875,10.41645833,10.47052083,10.82166667,10.73927083,14.88333333,15.43177083,15.75489583,16.016875,15.94260417,13.95135417,12.49885417,11.59604167,11.21677083,11.494375,11.30479167,5.92,6.26,1.89,4.21,8.96,2.96,1.28,5.19,5.84,9.79,18.66,2.83,2.91,0.77,2.06,5.88,2.36,0.65,2.92,2.19,5.5,6.47,1.63,1.71,0.73,1.33,4.21,2.32,0.77,1.98,1.46,3.6,3.86,1.24,1.24,0.68,0.81,2.7,2.23,0.98,1.37,0.99,2.19,2.1,0.81,0.77,0.51,0.39,1.33,1.97,1.07,1.07,0.39,1.07,0.94,15.59273438,16.21596354,16.46057292,16.45114583,15.64119792,12.27091146,10.87276042,9.845546875,10.29414062,10.40916667,10.51664063,1.6275,1.6575,0.6725,1.1475,3.53,2.22,0.8675,1.835,1.2575,3.09,3.3425,38.18948343,10.55977574,38.97653764,2.848654698,2
March,2025/3/10,24.36,2,edge,no,4.62,3.49,,1,0,March,edge,March,2,17.1853125,17.74802083,17.70395833,17.03760417,14.44291667,9.837708333,9.1159375,7.916145833,9.977708333,9.155,10.37583333,16.50770833,17.31447917,17.35541667,17.10635417,15.75645833,11.64916667,10.4634375,9.3740625,10.32239583,10.1271875,10.4909375,15.86614583,16.64510417,16.78645833,16.84677083,16.2896875,13.0575,11.65364583,10.68760417,10.819375,10.9953125,11.02375,15.45145833,16.15677083,16.39458333,16.6121875,16.463125,14.07729167,12.639375,11.72552083,11.41958333,11.6371875,11.51583333,15.07572917,15.69239583,15.9859375,16.2878125,16.40864583,14.72729167,13.36572917,12.48854167,11.95291667,12.07791667,11.900625,6.48,7.98,2.79,4.93,12.26,2.91,1.07,4.29,3.73,8.45,16.52,2.71,3.09,0.94,2.06,5.66,2.19,0.6,2.36,1.84,4.2,4.68,1.5,1.5,0.69,1.16,3.3,2.18,0.86,1.46,0.99,2.27,2.28,1.16,1.16,0.56,0.69,1.89,1.97,1.03,1.11,0.43,1.29,1.16,0.82,0.82,0.47,0.78,1.15,1.72,0.99,0.99,0.13,0.73,0.64,15.72526042,16.4521875,16.63059896,16.71328125,16.22947917,13.3778125,12.03054688,11.06893229,11.12856771,11.20940104,11.23278646,1.5475,1.6425,0.665,1.1725,3,2.015,0.87,1.48,0.8475,2.1225,2.19,41.07564875,8.845433526,41.26557744,1.375868287,2
March,2025/3/10,23.39,2,edge,fly,5.06,3.57,9,1,1,March,edge,March,2,17.1853125,17.74802083,17.70395833,17.03760417,14.44291667,9.837708333,9.1159375,7.916145833,9.977708333,9.155,10.37583333,16.50770833,17.31447917,17.35541667,17.10635417,15.75645833,11.64916667,10.4634375,9.3740625,10.32239583,10.1271875,10.4909375,15.86614583,16.64510417,16.78645833,16.84677083,16.2896875,13.0575,11.65364583,10.68760417,10.819375,10.9953125,11.02375,15.45145833,16.15677083,16.39458333,16.6121875,16.463125,14.07729167,12.639375,11.72552083,11.41958333,11.6371875,11.51583333,15.07572917,15.69239583,15.9859375,16.2878125,16.40864583,14.72729167,13.36572917,12.48854167,11.95291667,12.07791667,11.900625,6.48,7.98,2.79,4.93,12.26,2.91,1.07,4.29,3.73,8.45,16.52,2.71,3.09,0.94,2.06,5.66,2.19,0.6,2.36,1.84,4.2,4.68,1.5,1.5,0.69,1.16,3.3,2.18,0.86,1.46,0.99,2.27,2.28,1.16,1.16,0.56,0.69,1.89,1.97,1.03,1.11,0.43,1.29,1.16,0.82,0.82,0.47,0.78,1.15,1.72,0.99,0.99,0.13,0.73,0.64,15.72526042,16.4521875,16.63059896,16.71328125,16.22947917,13.3778125,12.03054688,11.06893229,11.12856771,11.20940104,11.23278646,1.5475,1.6425,0.665,1.1725,3,2.015,0.87,1.48,0.8475,2.1225,2.19,41.07564875,8.845433526,41.26557744,1.375868287,2
March,2025/3/10,23.56,2,edge,mite,5.58,4.94,,1,0,March,edge,March,2,17.1853125,17.74802083,17.70395833,17.03760417,14.44291667,9.837708333,9.1159375,7.916145833,9.977708333,9.155,10.37583333,16.50770833,17.31447917,17.35541667,17.10635417,15.75645833,11.64916667,10.4634375,9.3740625,10.32239583,10.1271875,10.4909375,15.86614583,16.64510417,16.78645833,16.84677083,16.2896875,13.0575,11.65364583,10.68760417,10.819375,10.9953125,11.02375,15.45145833,16.15677083,16.39458333,16.6121875,16.463125,14.07729167,12.639375,11.72552083,11.41958333,11.6371875,11.51583333,15.07572917,15.69239583,15.9859375,16.2878125,16.40864583,14.72729167,13.36572917,12.48854167,11.95291667,12.07791667,11.900625,6.48,7.98,2.79,4.93,12.26,2.91,1.07,4.29,3.73,8.45,16.52,2.71,3.09,0.94,2.06,5.66,2.19,0.6,2.36,1.84,4.2,4.68,1.5,1.5,0.69,1.16,3.3,2.18,0.86,1.46,0.99,2.27,2.28,1.16,1.16,0.56,0.69,1.89,1.97,1.03,1.11,0.43,1.29,1.16,0.82,0.82,0.47,0.78,1.15,1.72,0.99,0.99,0.13,0.73,0.64,15.72526042,16.4521875,16.63059896,16.71328125,16.22947917,13.3778125,12.03054688,11.06893229,11.12856771,11.20940104,11.23278646,1.5475,1.6425,0.665,1.1725,3,2.015,0.87,1.48,0.8475,2.1225,2.19,41.07564875,8.845433526,41.26557744,1.375868287,2
March,2025/3/10,24.34,2,field,no,5.71,4.33,,1,0,March,field,March,2,21.81802083,23.54333333,24.56708333,23.7271875,23.86041667,22.97864583,24.01541667,23.6496875,24.88322917,24.13677083,23.6678125,16.6809375,17.60697917,17.52635417,17.26760417,16.26854167,11.92947917,10.68072917,9.509791667,10.46385417,11.05895833,11.34083333,16.10572917,17.02458333,17.03916667,17.03,16.91458333,13.15885417,11.67010417,10.59791667,10.74927083,11.43760417,11.515,15.55010417,16.38166667,16.51604167,16.684375,17.17447917,14.08447917,12.51510417,11.48604167,11.16489583,11.7096875,11.6790625,15.2365625,15.96708333,16.19583333,16.4503125,17.29104167,14.75479167,13.20364583,12.20770833,11.65145833,12.01895833,11.9478125,22.61,18.92,22.99,17.84,13.85,8.28,10.09,8.97,16.47,14.97,7.46,2.83,3.39,0.95,2.06,5.53,2.1,0.91,2.19,3.99,5.4,5.57,1.55,1.84,0.69,1.37,4.04,2.23,1.11,1.42,1.72,2.84,2.66,1.33,1.42,0.61,1.2,2.78,2.19,1.2,1.12,0.48,1.5,1.42,0.95,1.08,0.51,1.24,2.32,2.1,1.16,1.07,0.13,0.91,0.77,15.89333334,16.74507813,16.81934896,16.85807292,16.91216146,13.48190105,12.01739584,10.95036458,11.00736979,11.55630208,11.62067708,1.665,1.9325,0.69,1.4675,3.6675,2.155,1.095,1.45,1.58,2.6625,2.605,90.49202913,3.320441154,41.8022046,2.304911901,2
March,2025/3/10,26.33,2,field,fly,5.08,5.36,,1,0,March,field,March,2,21.81802083,23.54333333,24.56708333,23.7271875,23.86041667,22.97864583,24.01541667,23.6496875,24.88322917,24.13677083,23.6678125,16.6809375,17.60697917,17.52635417,17.26760417,16.26854167,11.92947917,10.68072917,9.509791667,10.46385417,11.05895833,11.34083333,16.10572917,17.02458333,17.03916667,17.03,16.91458333,13.15885417,11.67010417,10.59791667,10.74927083,11.43760417,11.515,15.55010417,16.38166667,16.51604167,16.684375,17.17447917,14.08447917,12.51510417,11.48604167,11.16489583,11.7096875,11.6790625,15.2365625,15.96708333,16.19583333,16.4503125,17.29104167,14.75479167,13.20364583,12.20770833,11.65145833,12.01895833,11.9478125,22.61,18.92,22.99,17.84,13.85,8.28,10.09,8.97,16.47,14.97,7.46,2.83,3.39,0.95,2.06,5.53,2.1,0.91,2.19,3.99,5.4,5.57,1.55,1.84,0.69,1.37,4.04,2.23,1.11,1.42,1.72,2.84,2.66,1.33,1.42,0.61,1.2,2.78,2.19,1.2,1.12,0.48,1.5,1.42,0.95,1.08,0.51,1.24,2.32,2.1,1.16,1.07,0.13,0.91,0.77,15.89333334,16.74507813,16.81934896,16.85807292,16.91216146,13.48190105,12.01739584,10.95036458,11.00736979,11.55630208,11.62067708,1.665,1.9325,0.69,1.4675,3.6675,2.155,1.095,1.45,1.58,2.6625,2.605,90.49202913,3.320441154,41.8022046,2.304911901,2
March,2025/3/10,23.42,2,field,mite,4.94,3.81,,1,0,March,field,March,2,21.81802083,23.54333333,24.56708333,23.7271875,23.86041667,22.97864583,24.01541667,23.6496875,24.88322917,24.13677083,23.6678125,16.6809375,17.60697917,17.52635417,17.26760417,16.26854167,11.92947917,10.68072917,9.509791667,10.46385417,11.05895833,11.34083333,16.10572917,17.02458333,17.03916667,17.03,16.91458333,13.15885417,11.67010417,10.59791667,10.74927083,11.43760417,11.515,15.55010417,16.38166667,16.51604167,16.684375,17.17447917,14.08447917,12.51510417,11.48604167,11.16489583,11.7096875,11.6790625,15.2365625,15.96708333,16.19583333,16.4503125,17.29104167,14.75479167,13.20364583,12.20770833,11.65145833,12.01895833,11.9478125,22.61,18.92,22.99,17.84,13.85,8.28,10.09,8.97,16.47,14.97,7.46,2.83,3.39,0.95,2.06,5.53,2.1,0.91,2.19,3.99,5.4,5.57,1.55,1.84,0.69,1.37,4.04,2.23,1.11,1.42,1.72,2.84,2.66,1.33,1.42,0.61,1.2,2.78,2.19,1.2,1.12,0.48,1.5,1.42,0.95,1.08,0.51,1.24,2.32,2.1,1.16,1.07,0.13,0.91,0.77,15.89333334,16.74507813,16.81934896,16.85807292,16.91216146,13.48190105,12.01739584,10.95036458,11.00736979,11.55630208,11.62067708,1.665,1.9325,0.69,1.4675,3.6675,2.155,1.095,1.45,1.58,2.6625,2.605,90.49202913,3.320441154,41.8022046,2.304911901,2
March,2025/3/10,25.87,3,forest,no,5.47,4.66,,1,0,March,forest,March,3,16.37114583,16.88645833,17.1928125,16.76416667,14.39260417,10.16885417,9.248020833,7.9584375,9.762291667,8.9640625,9.688229167,15.72458333,16.37,16.7403125,16.624375,15.37635417,11.68135417,10.3871875,9.376354167,10.144375,10.05875,10.14614583,15.21697917,15.8515625,16.22770833,16.35739583,15.86333333,13.01260417,11.53364583,10.62166667,10.69625,10.8853125,10.70666667,14.94145833,15.5253125,15.90802083,16.14239583,15.95645833,13.67854167,12.19625,11.31510417,11.06052083,11.291875,11.05739583,14.656875,15.2028125,15.57770833,15.860625,15.88645833,14.19947917,12.8309375,11.97166667,11.53958333,11.68291667,11.43145833,8.2,4.25,1.63,2.87,7.25,2.45,0.94,3.91,2.92,6.95,11.11,1.71,1.67,0.68,1.38,4.42,2.27,0.78,1.93,1.42,3.52,3.51,1.11,1.03,0.61,0.73,2.66,2.14,0.94,1.25,0.86,1.93,1.68,0.85,0.81,0.56,0.56,1.81,1.93,1.07,1.07,0.47,1.24,1.03,0.73,0.69,0.51,0.51,1.07,1.72,1.08,0.94,0.25,0.77,0.6,15.13497396,15.73742188,16.1134375,16.24619792,15.77065104,13.1429948,11.73700521,10.82119792,10.86018229,10.97971354,10.83541667,1.1,1.05,0.59,0.795,2.49,2.015,0.9675,1.2975,0.75,1.865,1.705,38.3124781,3.512933521,40.03670281,0.550719207,3
March,2025/3/10,26.54,3,forest,fly,5.39,4.91,,0,0,March,forest,March,3,16.37114583,16.88645833,17.1928125,16.76416667,14.39260417,10.16885417,9.248020833,7.9584375,9.762291667,8.9640625,9.688229167,15.72458333,16.37,16.7403125,16.624375,15.37635417,11.68135417,10.3871875,9.376354167,10.144375,10.05875,10.14614583,15.21697917,15.8515625,16.22770833,16.35739583,15.86333333,13.01260417,11.53364583,10.62166667,10.69625,10.8853125,10.70666667,14.94145833,15.5253125,15.90802083,16.14239583,15.95645833,13.67854167,12.19625,11.31510417,11.06052083,11.291875,11.05739583,14.656875,15.2028125,15.57770833,15.860625,15.88645833,14.19947917,12.8309375,11.97166667,11.53958333,11.68291667,11.43145833,8.2,4.25,1.63,2.87,7.25,2.45,0.94,3.91,2.92,6.95,11.11,1.71,1.67,0.68,1.38,4.42,2.27,0.78,1.93,1.42,3.52,3.51,1.11,1.03,0.61,0.73,2.66,2.14,0.94,1.25,0.86,1.93,1.68,0.85,0.81,0.56,0.56,1.81,1.93,1.07,1.07,0.47,1.24,1.03,0.73,0.69,0.51,0.51,1.07,1.72,1.08,0.94,0.25,0.77,0.6,15.13497396,15.73742188,16.1134375,16.24619792,15.77065104,13.1429948,11.73700521,10.82119792,10.86018229,10.97971354,10.83541667,1.1,1.05,0.59,0.795,2.49,2.015,0.9675,1.2975,0.75,1.865,1.705,38.3124781,3.512933521,40.03670281,0.550719207,3
March,2025/3/10,25.04,3,forest,mite,5.69,4.99,12,1,1,March,forest,March,3,16.37114583,16.88645833,17.1928125,16.76416667,14.39260417,10.16885417,9.248020833,7.9584375,9.762291667,8.9640625,9.688229167,15.72458333,16.37,16.7403125,16.624375,15.37635417,11.68135417,10.3871875,9.376354167,10.144375,10.05875,10.14614583,15.21697917,15.8515625,16.22770833,16.35739583,15.86333333,13.01260417,11.53364583,10.62166667,10.69625,10.8853125,10.70666667,14.94145833,15.5253125,15.90802083,16.14239583,15.95645833,13.67854167,12.19625,11.31510417,11.06052083,11.291875,11.05739583,14.656875,15.2028125,15.57770833,15.860625,15.88645833,14.19947917,12.8309375,11.97166667,11.53958333,11.68291667,11.43145833,8.2,4.25,1.63,2.87,7.25,2.45,0.94,3.91,2.92,6.95,11.11,1.71,1.67,0.68,1.38,4.42,2.27,0.78,1.93,1.42,3.52,3.51,1.11,1.03,0.61,0.73,2.66,2.14,0.94,1.25,0.86,1.93,1.68,0.85,0.81,0.56,0.56,1.81,1.93,1.07,1.07,0.47,1.24,1.03,0.73,0.69,0.51,0.51,1.07,1.72,1.08,0.94,0.25,0.77,0.6,15.13497396,15.73742188,16.1134375,16.24619792,15.77065104,13.1429948,11.73700521,10.82119792,10.86018229,10.97971354,10.83541667,1.1,1.05,0.59,0.795,2.49,2.015,0.9675,1.2975,0.75,1.865,1.705,38.3124781,3.512933521,40.03670281,0.550719207,3
March,2025/3/10,22.8,3,edge,no,4.27,5.12,,1,0,March,edge,March,3,17.09364583,17.77447917,17.76020833,17.11375,14.46041667,9.7075,8.842083333,7.513958333,9.734270833,8.899270833,9.529791667,15.8325,16.67489583,16.83385417,16.89083333,16.10135417,12.59760417,11.03708333,9.941979167,10.2709375,10.46895833,10.2078125,15.63114583,16.45520833,16.65177083,16.79864583,16.24395833,13.12552083,11.53364583,10.4675,10.50552083,10.79770833,10.49364583,15.34833333,16.12572917,16.3678125,16.59322917,16.22875,13.5475,11.9346875,10.90864583,10.70114583,11.00989583,10.68125,15.09729167,15.83375,16.12072917,16.388125,16.194375,13.97739583,12.3934375,11.38572917,10.99572917,11.2615625,10.94125,6.01,6.74,2.7,4.63,8.84,3.18,1.21,4.72,3.6,8.5,11.11,1.71,1.67,0.73,1.37,3.47,2.32,1.03,1.68,1.2,2.96,2.53,1.5,1.59,0.73,1.08,2.83,2.27,1.12,1.46,0.91,2.27,1.89,1.33,1.33,0.69,0.77,2.14,2.23,1.15,1.24,0.64,1.72,1.33,1.03,1.03,0.56,0.56,1.55,2.14,1.12,1.12,0.39,1.2,0.95,15.47731771,16.27239583,16.49354167,16.66770833,16.19210938,13.31200521,11.72471354,10.67596354,10.61833333,10.88453125,10.58098958,1.3925,1.405,0.6775,0.945,2.4975,2.24,1.105,1.375,0.785,2.0375,1.675,40.14283929,5.839428528,40.53387714,1.11594325,3
March,2025/3/10,24.49,3,edge,fly,5.34,5.78,0,1,0,March,edge,March,3,17.09364583,17.77447917,17.76020833,17.11375,14.46041667,9.7075,8.842083333,7.513958333,9.734270833,8.899270833,9.529791667,15.8325,16.67489583,16.83385417,16.89083333,16.10135417,12.59760417,11.03708333,9.941979167,10.2709375,10.46895833,10.2078125,15.63114583,16.45520833,16.65177083,16.79864583,16.24395833,13.12552083,11.53364583,10.4675,10.50552083,10.79770833,10.49364583,15.34833333,16.12572917,16.3678125,16.59322917,16.22875,13.5475,11.9346875,10.90864583,10.70114583,11.00989583,10.68125,15.09729167,15.83375,16.12072917,16.388125,16.194375,13.97739583,12.3934375,11.38572917,10.99572917,11.2615625,10.94125,6.01,6.74,2.7,4.63,8.84,3.18,1.21,4.72,3.6,8.5,11.11,1.71,1.67,0.73,1.37,3.47,2.32,1.03,1.68,1.2,2.96,2.53,1.5,1.59,0.73,1.08,2.83,2.27,1.12,1.46,0.91,2.27,1.89,1.33,1.33,0.69,0.77,2.14,2.23,1.15,1.24,0.64,1.72,1.33,1.03,1.03,0.56,0.56,1.55,2.14,1.12,1.12,0.39,1.2,0.95,15.47731771,16.27239583,16.49354167,16.66770833,16.19210938,13.31200521,11.72471354,10.67596354,10.61833333,10.88453125,10.58098958,1.3925,1.405,0.6775,0.945,2.4975,2.24,1.105,1.375,0.785,2.0375,1.675,40.14283929,5.839428528,40.53387714,1.11594325,3
March,2025/3/10,27.09,3,edge,mite,5.67,5.64,0,1,0,March,edge,March,3,17.09364583,17.77447917,17.76020833,17.11375,14.46041667,9.7075,8.842083333,7.513958333,9.734270833,8.899270833,9.529791667,15.8325,16.67489583,16.83385417,16.89083333,16.10135417,12.59760417,11.03708333,9.941979167,10.2709375,10.46895833,10.2078125,15.63114583,16.45520833,16.65177083,16.79864583,16.24395833,13.12552083,11.53364583,10.4675,10.50552083,10.79770833,10.49364583,15.34833333,16.12572917,16.3678125,16.59322917,16.22875,13.5475,11.9346875,10.90864583,10.70114583,11.00989583,10.68125,15.09729167,15.83375,16.12072917,16.388125,16.194375,13.97739583,12.3934375,11.38572917,10.99572917,11.2615625,10.94125,6.01,6.74,2.7,4.63,8.84,3.18,1.21,4.72,3.6,8.5,11.11,1.71,1.67,0.73,1.37,3.47,2.32,1.03,1.68,1.2,2.96,2.53,1.5,1.59,0.73,1.08,2.83,2.27,1.12,1.46,0.91,2.27,1.89,1.33,1.33,0.69,0.77,2.14,2.23,1.15,1.24,0.64,1.72,1.33,1.03,1.03,0.56,0.56,1.55,2.14,1.12,1.12,0.39,1.2,0.95,15.47731771,16.27239583,16.49354167,16.66770833,16.19210938,13.31200521,11.72471354,10.67596354,10.61833333,10.88453125,10.58098958,1.3925,1.405,0.6775,0.945,2.4975,2.24,1.105,1.375,0.785,2.0375,1.675,40.14283929,5.839428528,40.53387714,1.11594325,3
March,2025/3/10,25.84,3,field,no,5.66,4.1,,1,0,March,field,March,3,18.15927083,18.43770833,17.971875,17.22479167,14.32802083,9.832395833,9.236979167,7.924375,10.93427083,11.15708333,13.11364583,17.1159375,17.8746875,17.61447917,17.2853125,16.35291667,13.2434375,12.13125,10.98416667,11.300625,11.7721875,12.0153125,16.46666667,16.99458333,16.95302083,16.9321875,16.46322917,13.71614583,12.53083333,11.4684375,11.51989583,12.00583333,12.16197917,15.945,16.47822917,16.57302083,16.694375,16.58510417,14.244375,13.00989583,12.01697917,11.81802083,12.26677083,12.36166667,15.47552083,16.01979167,16.21645833,16.44072917,16.630625,14.69708333,13.441875,12.49322917,12.1115625,12.46666667,12.52177083,14.72,11.37,4.29,7.63,11.54,3.43,1.63,5.4,21.87,29.22,36.04,3.35,3.65,1.03,2.15,3.61,1.58,0.94,1.59,1.16,3.31,3.26,2.1,1.84,0.73,1.2,2.92,1.72,0.99,1.33,0.77,2.45,2.36,1.46,1.33,0.56,0.99,2.15,1.63,1.07,1.11,0.43,1.67,1.72,1.03,0.94,0.48,0.9,1.5,1.67,1.03,0.98,0.3,1.16,1.16,16.25078125,16.84182292,16.83924479,16.83815104,16.50796875,13.97526042,12.77846354,11.74070313,11.68752604,12.12786458,12.26518229,1.985,1.94,0.7,1.31,2.545,1.65,1.0075,1.2525,0.665,2.1475,2.125,49.25791457,31.5205468,43.14168601,0.970831271,3
March,2025/3/10,24.51,3,field,fly,5.64,4.72,0,1,0,March,field,March,3,18.15927083,18.43770833,17.971875,17.22479167,14.32802083,9.832395833,9.236979167,7.924375,10.93427083,11.15708333,13.11364583,17.1159375,17.8746875,17.61447917,17.2853125,16.35291667,13.2434375,12.13125,10.98416667,11.300625,11.7721875,12.0153125,16.46666667,16.99458333,16.95302083,16.9321875,16.46322917,13.71614583,12.53083333,11.4684375,11.51989583,12.00583333,12.16197917,15.945,16.47822917,16.57302083,16.694375,16.58510417,14.244375,13.00989583,12.01697917,11.81802083,12.26677083,12.36166667,15.47552083,16.01979167,16.21645833,16.44072917,16.630625,14.69708333,13.441875,12.49322917,12.1115625,12.46666667,12.52177083,14.72,11.37,4.29,7.63,11.54,3.43,1.63,5.4,21.87,29.22,36.04,3.35,3.65,1.03,2.15,3.61,1.58,0.94,1.59,1.16,3.31,3.26,2.1,1.84,0.73,1.2,2.92,1.72,0.99,1.33,0.77,2.45,2.36,1.46,1.33,0.56,0.99,2.15,1.63,1.07,1.11,0.43,1.67,1.72,1.03,0.94,0.48,0.9,1.5,1.67,1.03,0.98,0.3,1.16,1.16,16.25078125,16.84182292,16.83924479,16.83815104,16.50796875,13.97526042,12.77846354,11.74070313,11.68752604,12.12786458,12.26518229,1.985,1.94,0.7,1.31,2.545,1.65,1.0075,1.2525,0.665,2.1475,2.125,49.25791457,31.5205468,43.14168601,0.970831271,3
March,2025/3/10,27.86,3,field,mite,4.92,5.34,,0,0,March,field,March,3,18.15927083,18.43770833,17.971875,17.22479167,14.32802083,9.832395833,9.236979167,7.924375,10.93427083,11.15708333,13.11364583,17.1159375,17.8746875,17.61447917,17.2853125,16.35291667,13.2434375,12.13125,10.98416667,11.300625,11.7721875,12.0153125,16.46666667,16.99458333,16.95302083,16.9321875,16.46322917,13.71614583,12.53083333,11.4684375,11.51989583,12.00583333,12.16197917,15.945,16.47822917,16.57302083,16.694375,16.58510417,14.244375,13.00989583,12.01697917,11.81802083,12.26677083,12.36166667,15.47552083,16.01979167,16.21645833,16.44072917,16.630625,14.69708333,13.441875,12.49322917,12.1115625,12.46666667,12.52177083,14.72,11.37,4.29,7.63,11.54,3.43,1.63,5.4,21.87,29.22,36.04,3.35,3.65,1.03,2.15,3.61,1.58,0.94,1.59,1.16,3.31,3.26,2.1,1.84,0.73,1.2,2.92,1.72,0.99,1.33,0.77,2.45,2.36,1.46,1.33,0.56,0.99,2.15,1.63,1.07,1.11,0.43,1.67,1.72,1.03,0.94,0.48,0.9,1.5,1.67,1.03,0.98,0.3,1.16,1.16,16.25078125,16.84182292,16.83924479,16.83815104,16.50796875,13.97526042,12.77846354,11.74070313,11.68752604,12.12786458,12.26518229,1.985,1.94,0.7,1.31,2.545,1.65,1.0075,1.2525,0.665,2.1475,2.125,49.25791457,31.5205468,43.14168601,0.970831271,3
